First Loan Local Disbursement Month,Months Since First Loan Disbursed,Count First Loans,Count Borrowers,Count Loans,Total Amount,Total Interest Assessed,Total Rollover Charged,Total Rollover Reversed,Default Rate Amount 7D,Default Rate Amount 30D,Default Rate Amount 51D,Default Rate Amount 365D
2017-04,50,0,782,859,17223000,2291610,195395,1865,0.127017823,0.067027025,0.055054425,
2017-04,47,0,844,940,17875000,2334690,212010,0,0.133565472,0.078532688,0.072661238,
2017-04,58,0,697,749,14235000,2144390,19782,0,0.158891724,,,
2017-04,14,0,5043,5573,70822000,10273920,1039699,0,0.161571742,0.083090343,0.061965249,0.043303396
2017-04,31,0,2018,2269,45035000,5849950,600629,28765,0.150485026,0.083422549,0.064206313,0.04731594
2017-04,52,0,777,870,17345000,2314490,187650,0,0.121365137,0.06402071,0.051511452,
2017-04,20,0,4123,4693,73452000,9160350,1089740,0,0.167884261,0.083938692,0.067985955,0.049460778
2017-04,32,0,1914,2176,43844000,5778190,736547,33861,0.186848888,0.101996462,0.08342596,0.063991915
2017-04,17,0,4454,4977,69311000,8987590,848784,0,0.136138643,0.069667315,0.052918362,0.035687942
2017-04,37,0,293,338,1940000,214660,18261,4828,0.110837905,0.084101539,0.084101539,0.041154741
2017-04,11,0,6048,6813,68239000,9894490,999147,0,0.163418844,0.09339112,0.070725272,0.049600008
2017-04,35,0,588,631,9092000,1109180,360024,77547,0.441437526,0.364965301,0.326176731,0.21411463
2017-04,16,0,4714,5262,72560000,10364330,993607,0,0.151421771,0.078879906,0.06201702,0.042649108
2017-04,4,0,9751,11397,74911000,10827130,951196,0,0.140841129,0.096992149,0.077024177,0.056386347
2017-04,21,0,3935,4467,71710000,8803700,985000,0,0.161328419,0.082080245,0.06755848,0.049113083
2017-04,29,0,2162,2437,48094000,5815140,665301,8127,0.155596528,0.087696143,0.071702906,0.055248005
2017-04,55,0,737,822,16275000,2279080,169536,0,0.115261765,0.064022801,0.050649244,
2017-04,51,0,793,890,17553000,2331260,202780,0,0.126481688,0.081090494,0.066636437,
2017-04,26,0,2982,3332,59706000,7010680,1014291,3201,0.19045651,0.097358356,0.078061719,0.05885944
2017-04,9,0,6648,7454,72118000,10471380,973965,0,0.150008142,0.082818191,0.062398585,0.042041681
2017-04,45,0,866,977,18243000,2373180,233695,1428,0.142253529,0.060613265,0.051812925,0.035919289
2017-04,23,0,3594,4099,67710000,8284530,987937,0,0.166009114,0.078120647,0.06463579,0.045044815
2017-04,46,0,839,917,17547000,2311630,254547,0,0.161763897,0.101277983,0.089348391,0.064145287
2017-04,7,0,7502,8449,75136000,10903760,1091292,0,0.160932717,0.092240696,0.070435577,0.049215403
2017-04,38,0,369,441,3138000,379360,43832,4767,0.156350898,0.096543236,0.090987512,0.069086418
2017-04,13,0,5421,6084,71981000,10434030,1008745,1748,0.155077323,0.083562712,0.059392663,0.040327468
2017-04,2,0,12767,15218,74316000,10644960,1152590,0,0.172245801,0.126423257,0.103944865,0.075756529
2017-04,24,0,3357,3798,64776000,7741190,1004078,0,0.174619404,0.090906933,0.074254391,0.051961413
2017-04,41,0,910,1037,17284000,2210600,249776,33041,0.162606309,0.110445719,0.098236003,0.073576944
2017-04,25,0,3206,3611,63690000,7583440,987265,8071,0.175267373,0.097587277,0.080846181,0.062552362
2017-04,56,0,776,863,16458000,2573250,215828,0,0.144642632,0.091986132,0.087867052,
2017-04,28,0,2430,2749,52680000,6234380,750567,5724,0.162669017,0.09411123,0.074613994,0.051066971
2017-04,6,0,8233,9326,76649000,11121870,986153,0,0.142384726,0.087649364,0.068656566,0.049990873
2017-05,0,33974,33974,64515,159917000,22797350,2054626,0,0.143949207,0.118981677,0.103414982,0.077282719
2017-05,57,0,842,900,17242000,2587670,9967,3680,0.068562159,,,
2017-05,51,0,975,1085,22115000,2960700,218152,460,0.108271746,0.069674164,0.054738124,
2017-05,27,0,3181,3621,69456000,8211540,1055955,5792,0.173284926,0.101321366,0.082047468,0.063875451
2017-05,17,0,6013,6911,97834000,12381700,1244208,0,0.142731036,0.068794563,0.055083464,0.038861948
2017-05,48,0,1047,1177,22509000,3013720,229772,1733,0.113501546,0.071304323,0.05989863,
2017-05,43,0,1144,1300,24164000,3211220,331259,36478,0.150677829,0.081301886,0.064459652,0.046418207
2017-05,3,0,15229,17901,100997000,14581670,1355457,0,0.148135162,0.106455895,0.087629598,0.064325931
2017-05,8,0,9525,10719,100048000,14523920,1424256,0,0.156936712,0.095947218,0.07407553,0.052493122
2017-05,41,0,1127,1280,22559000,2967570,307008,39711,0.148216114,0.088555213,0.077977623,0.060017664
2017-05,18,0,5750,6590,97899000,12238970,1305581,0,0.150328669,0.084223366,0.068374966,0.052198546
2017-05,44,0,1107,1249,23407000,3069060,300539,5598,0.14411948,0.071614883,0.063679222,0.04556951
2017-05,20,0,5295,6072,94556000,11764930,1223943,0,0.145225462,0.079973334,0.064886336,0.047512044
2017-05,6,0,11063,12516,103189000,14963670,1503138,0,0.160773535,0.098486909,0.075187608,0.053645308
2017-05,24,0,4250,4867,84234000,10087640,1264083,3588,0.168690515,0.091714324,0.076771476,0.053267966
2017-05,35,0,361,432,2192000,209050,17465,5003,0.106594186,0.069867667,0.053685009,0.025231599
2017-05,11,0,7810,8760,92776000,13477020,1377902,0,0.163327343,0.095828972,0.071344265,0.049977982
2017-05,31,0,2380,2696,55408000,7308850,856362,42814,0.172366613,0.091400274,0.071927056,0.054972447
2017-05,28,0,2790,3116,62394000,7543700,907706,20414,0.163626828,0.104980766,0.087139285,0.06264361
2017-05,30,0,2527,2874,57447000,7471370,829312,32971,0.161919084,0.100744905,0.082570029,0.065591833
2017-05,4,0,13635,15652,102013000,14751190,1434904,0,0.155639576,0.111287275,0.089612149,0.066714909
2017-05,32,0,2213,2463,50402000,6625090,746323,78594,0.166570005,0.112295368,0.100822003,0.070609469
2017-05,42,0,1117,1264,22674000,2971390,298578,36292,0.144851851,0.086285539,0.073179382,0.057072748
2017-05,10,0,8366,9410,92337000,13401420,1388974,0,0.166581615,0.099494813,0.074569194,0.052486679
2017-05,46,0,1112,1256,23787000,3174450,303302,0,0.1425746,0.079993356,0.071854349,
2017-05,38,0,520,588,4713000,628730,57818,10168,0.137322969,0.092268094,0.074013788,0.049399135
2017-05,5,0,12350,14242,104033000,15066950,1406228,0,0.149993704,0.093062201,0.071662681,0.052672738
2017-05,58,0,175,178,2994000,442240,0,0,,,,
2017-05,13,0,6831,7550,93462000,13562870,1342247,736,0.157748405,0.08136176,0.064527195,0.042106073
2017-05,29,0,2782,3144,62605000,8082400,885436,18152,0.160206371,0.102907276,0.08856974,0.066002639
2017-05,45,0,1068,1175,21839000,2923660,301920,1333,0.154269574,0.085186187,0.070233054,0.054205162
2017-05,39,0,1112,1310,17061000,2351880,272568,54073,0.175834665,0.114266635,0.094312355,0.060218942
2017-05,40,0,1133,1315,22002000,2900930,308679,58153,0.15589573,0.100512002,0.078343908,0.054821247
2017-05,53,0,951,1074,21819000,2909360,225157,0,0.115072403,0.07309621,0.060700298,
2017-05,34,0,750,811,11287000,1401180,450203,112854,0.450813126,0.380540589,0.334113719,0.204186226
2017-05,33,0,1984,2180,45162000,5850390,1308616,263246,0.322926281,0.28728643,0.263842298,0.174123533
2017-05,21,0,4791,5359,85020000,10489100,1086423,0,0.143683038,0.077670463,0.062474334,0.041501762
2017-05,47,0,1048,1190,22588000,3012920,241765,0,0.114691977,0.070898322,0.056972447,
2017-05,25,0,4061,4571,80936000,9616190,1320143,1748,0.184949824,0.102705243,0.082465397,0.060780966
2017-05,7,0,10272,11702,104702000,15224820,1558605,0,0.164600946,0.100355139,0.073912872,0.053443844
2017-05,9,0,8579,9447,91192000,13239200,1317850,0,0.159665823,0.091818797,0.07110532,0.048770999
2017-05,12,0,7461,8399,96561000,14008420,1373186,0,0.15758326,0.089527207,0.06631806,0.044652056
2017-05,54,0,945,1052,21013000,3042770,256668,0,0.136307369,0.097504703,0.069912298,
2017-05,22,0,4745,5442,89113000,10903530,1326440,1510,0.168525388,0.09029984,0.075036068,0.056972816
2017-05,56,0,968,1067,20506000,3020030,190288,0,0.132370656,0.073304009,0.25242646,
2017-05,14,0,6644,7476,97134000,14099440,1344582,457,0.153001916,0.080359384,0.067416562,0.048523593
2017-05,16,0,6085,6788,93682000,12213990,1219153,0,0.145771651,0.077176912,0.058917487,0.042361798
2017-05,2,0,17475,21182,102803000,14788450,1535958,644,0.165054991,0.121549313,0.09993321,0.075986559
2017-05,15,0,6439,7250,98087000,14008580,1289844,0,0.145425515,0.079617076,0.063446218,0.045322918
2017-05,52,0,963,1045,21505000,2900410,204522,0,0.107097201,0.068244642,0.058223932,
2017-05,23,0,4512,5109,85844000,10411200,1377385,0,0.180824621,0.101442536,0.082478242,0.059037564
2017-05,36,0,401,462,2890000,331880,32331,4734,0.126666247,0.067835798,0.046225644,0.030281995
2017-05,55,0,980,1098,21269000,3250720,233440,0,0.12246184,0.078259067,0.07594666,
2017-05,26,0,3713,4255,77743000,9140410,1318547,4953,0.191806239,0.106259387,0.087749925,0.065380288
2017-05,37,0,416,466,3373000,423750,47411,15228,0.158550083,0.093517935,0.07081051,0.048097101
2017-05,50,0,1000,1110,22256000,2963280,229394,0,0.112406077,0.061269597,0.053047911,
2017-05,19,0,5499,6354,97951000,12263510,1457796,0,0.167541553,0.085388088,0.07046882,0.048948141
2017-05,1,0,20960,27192,108941000,15514070,1559032,275,0.15932443,0.122058819,0.105125341,0.081293402
2017-05,49,0,993,1106,21851000,2894210,248765,0,0.120603731,0.074756376,0.062836744,
2017-06,0,45264,45264,84553,203023000,28887410,2753079,638,0.152259369,0.125352875,0.10765137,0.080034748
2017-06,55,0,1179,1323,23565000,3506620,224225,0,0.136190969,0.09369896,0.12435628,
2017-06,17,0,7392,8394,122330000,15305370,1603927,0,0.147505571,0.08296338,0.06504434,0.046413612
2017-06,11,0,9897,11172,124413000,18055650,1849764,0,0.164187972,0.095405512,0.072898803,0.052042372
2017-06,42,0,1332,1499,26301000,3524060,361780,22275,0.151173735,0.086902089,0.076918402,0.054569269
2017-06,15,0,7919,8845,118931000,15511280,1538143,0,0.143813218,0.080408707,0.066665236,0.049162555
2017-06,51,0,1094,1203,23112000,3129220,254280,0,0.120753349,0.069716291,0.058351531,
2017-06,10,0,10566,11805,120441000,17515230,1830383,0,0.167288311,0.096749439,0.07253929,0.051793001
2017-06,36,0,495,579,4031000,492210,53409,14448,0.148136982,0.090151704,0.063101823,0.030857058
2017-06,37,0,541,612,4702000,590600,52447,13492,0.123091245,0.071774486,0.049167014,0.031672687
2017-06,50,0,1150,1287,24503000,3354590,270167,0,0.121701576,0.081868771,0.075143634,
2017-06,22,0,5615,6357,104956000,12706610,1625795,0,0.174191173,0.095216875,0.079487609,0.056975408
2017-06,45,0,1258,1418,25550000,3444090,336043,2392,0.145720241,0.094175437,0.083460322,
2017-06,6,0,14106,16217,132463000,19215050,2005663,0,0.167782527,0.100819446,0.076560324,0.054196712
2017-06,38,0,1350,1584,19215000,2708420,355455,68041,0.20320489,0.146255454,0.130563968,0.088185675
2017-06,3,0,19651,22866,126105000,18184270,1904449,0,0.166939553,0.124346945,0.103138387,0.077564655
2017-06,18,0,7130,8158,124633000,15632700,1906554,0,0.171783619,0.092569216,0.07477292,0.052891525
2017-06,24,0,4983,5622,97820000,11686750,1622886,2392,0.186494371,0.107284708,0.089474759,0.063758467
2017-06,47,0,1243,1389,25553000,3435090,291237,3914,0.126230311,0.079566046,0.070270415,
2017-06,43,0,1359,1525,27100000,3682600,377015,5508,0.155363749,0.085931197,0.074848646,0.049920611
2017-06,12,0,9115,10145,122416000,17770340,1795922,0,0.161226701,0.092351775,0.073691109,0.05253445
2017-06,49,0,1128,1271,24294000,3267220,277395,0,0.125276958,0.079414439,0.073367766,
2017-06,23,0,5411,6168,104778000,12663560,1699311,0,0.18281099,0.10559468,0.087418292,0.061933414
2017-06,21,0,6022,6911,110710000,13658760,1829393,0,0.185295749,0.103433756,0.082926447,0.058512773
2017-06,19,0,6766,7804,120586000,14995060,1727867,0,0.16231018,0.087848891,0.072249511,0.051696104
2017-06,9,0,11410,12907,121765000,17667990,1892920,0,0.171755347,0.1038103,0.081282492,0.058212502
2017-06,56,0,1060,1148,20691000,3068360,39313,0,0.156316717,,,
2017-06,14,0,8381,9469,124045000,17692940,1777360,0,0.158460365,0.082541888,0.06540931,0.046090235
2017-06,29,0,3116,3526,70148000,9159010,1014260,29955,0.161981142,0.099600847,0.078248419,0.057869949
2017-06,39,0,1315,1494,23537000,3153350,322989,42664,0.151024112,0.098428455,0.087271463,0.061080028
2017-06,31,0,2704,3093,61498000,8205080,931550,67559,0.170289223,0.108860116,0.101086946,0.078090874
2017-06,27,0,3452,3897,75347000,9103680,956771,5976,0.144418176,0.079501939,0.063737377,0.047270877
2017-06,16,0,7844,8962,123806000,15669010,1619359,1066,0.147017352,0.073661804,0.06032016,0.043002442
2017-06,2,0,23186,28515,135127000,19410730,1946111,276,0.159577371,0.124765793,0.105830257,0.080565314
2017-06,57,0,227,235,3917000,588540,0,0,,,,
2017-06,41,0,1303,1440,24782000,3322260,322532,41877,0.143508894,0.083469742,0.070221149,0.045231946
2017-06,54,0,1195,1317,23572000,3638790,264431,0,0.123302872,0.088888734,0.081586868,
2017-06,30,0,2903,3303,67224000,8953560,1117450,56057,0.18423096,0.102279096,0.08400949,0.064878542
2017-06,35,0,479,556,3323000,376930,44231,10099,0.155162211,0.118359734,0.088695275,0.060241466
2017-06,34,0,379,467,2305000,222600,22207,6817,0.121508208,0.067645512,0.058225976,0.033035834
2017-06,5,0,15306,17561,126740000,18337160,1807334,0,0.158348478,0.101260667,0.07894223,0.058052263
2017-06,8,0,11646,12759,117189000,17003150,1764915,736,0.166738835,0.103811879,0.080087536,0.056853422
2017-06,46,0,1195,1323,24313000,3282670,274544,0,0.1236666,0.077825524,0.068040597,
2017-06,44,0,1245,1370,24713000,3341980,336232,3233,0.150697095,0.091479011,0.075198938,0.05132943
2017-06,32,0,2413,2651,53590000,7097060,1676162,357414,0.345482071,0.316000395,0.29247736,0.193329056
2017-06,4,0,17304,20201,129553000,18708390,1777635,200,0.151928886,0.103028887,0.082059671,0.061319658
2017-06,7,0,13107,14948,130848000,18966880,1737380,0,0.147080194,0.087645138,0.066806588,0.047380669
2017-06,48,0,1187,1329,24857000,3332620,253881,0,0.113619964,0.07836574,0.068195578,
2017-06,52,0,1093,1236,23832000,3204780,243383,0,0.113394998,0.074781828,0.063761143,
2017-06,1,0,27588,37102,144727000,20656250,2036986,276,0.156280042,0.121145442,0.103628082,0.081356052
2017-06,25,0,4750,5336,94278000,11179230,1604998,2760,0.191967294,0.10878023,0.089710523,0.068001382
2017-06,13,0,8703,9762,124499000,18063050,1899193,0,0.168068618,0.092685583,0.075441397,0.05545523
2017-06,28,0,3516,4011,78284000,10174260,1233876,34925,0.176714713,0.107445116,0.090187985,0.066962805
2017-06,33,0,829,900,12889000,1629480,548248,126565,0.483189765,0.418714539,0.381985386,0.251817379
2017-06,40,0,1311,1479,24715000,3276610,368333,45936,0.15656917,0.101858318,0.090371801,0.064946196
2017-06,20,0,6034,6633,103250000,12818760,1393084,2576,0.1509875,0.084754706,0.070622916,0.050515102
2017-06,53,0,1120,1255,23962000,3449560,278016,0,0.127451995,0.086919013,0.074787636,
2017-06,26,0,3995,4555,85681000,10196070,1315177,11467,0.17277126,0.104416222,0.086108099,0.064167484
2017-07,0,45618,45618,84416,199899000,28618890,2823895,276,0.157746999,0.126678172,0.108064303,0.082056921
2017-07,53,0,1229,1381,24939000,3843200,336117,0,0.149020578,0.095872039,0.088264934,
2017-07,23,0,5294,5969,102947000,12283480,1815158,7152,0.199037284,0.112670766,0.089316394,0.065010679
2017-07,8,0,12176,13803,125001000,18165410,1873363,0,0.166165641,0.101912564,0.080228386,0.059234393
2017-07,21,0,5939,6697,111357000,13557880,1709006,7704,0.17200467,0.100290604,0.083153647,0.057510602
2017-07,37,0,1279,1500,18054000,2528770,318084,39598,0.193898031,0.149112514,0.126257039,0.098144623
2017-07,40,0,1309,1487,25764000,3355790,290940,56906,0.124692935,0.083205585,0.065487766,0.04377637
2017-07,36,0,590,701,5439000,697620,61505,14716,0.118063726,0.061165406,0.048366153,0.035970963
2017-07,26,0,3575,4019,77085000,9355640,1027799,9119,0.149821889,0.095540598,0.079881007,0.060604843
2017-07,20,0,6321,7207,115317000,14245990,1741454,552,0.169893658,0.090163064,0.072381274,0.05041968
2017-07,41,0,1309,1508,26830000,3509440,331613,26169,0.137212148,0.083093332,0.069662395,0.05131496
2017-07,32,0,875,956,13256000,1665360,554488,156993,0.465143186,0.38502252,0.34182185,0.214603167
2017-07,19,0,6373,7041,109244000,13606880,1470964,1472,0.151011575,0.081581681,0.066706234,0.046376395
2017-07,34,0,441,509,3091000,347110,35325,9867,0.141522569,0.107026906,0.088379659,0.066338941
2017-07,46,0,1219,1382,25375000,3364380,253748,2328,0.112717863,0.074935619,0.064245707,
2017-07,51,0,1128,1295,25621000,3426160,277699,0,0.124766853,0.078054591,0.067291576,
2017-07,49,0,1173,1317,25340000,3415080,297301,0,0.12962722,0.08381165,0.074040816,
2017-07,7,0,12584,13807,118664000,17254800,1668590,0,0.155501812,0.096215947,0.074589753,0.053107204
2017-07,3,0,19591,22861,124089000,17963510,1821090,0,0.161984541,0.113939471,0.093615362,0.070054026
2017-07,12,0,9148,10282,128515000,18674550,1879554,1932,0.161639818,0.087304103,0.071405075,0.051139469
2017-07,14,0,8471,9477,125168000,16227090,1730138,0,0.153561826,0.089042232,0.073562057,0.053351861
2017-07,52,0,1143,1270,24259000,3436490,270618,0,0.125117107,0.086183011,0.066985993,
2017-07,47,0,1204,1351,25088000,3359700,248072,0,0.108576536,0.073314738,0.06273182,
2017-07,44,0,1280,1454,25786000,3436890,337699,452,0.147809827,0.093822995,0.080390958,
2017-07,5,0,15367,17806,128198000,18606180,1891483,0,0.163589061,0.103644097,0.079194354,0.057009117
2017-07,4,0,16934,19575,124417000,18006990,1716196,736,0.152345936,0.101681086,0.080563102,0.059862378
2017-07,13,0,8826,9964,129368000,18498840,1772765,2016,0.151030258,0.086769025,0.071302547,0.051778963
2017-07,30,0,2801,3174,63488000,8338640,913671,75082,0.160078709,0.109146894,0.09773901,0.074608837
2017-07,55,0,1090,1175,20502000,3196500,30479,0,0.134152639,,,
2017-07,43,0,1281,1405,25014000,3292590,347047,1550,0.156892692,0.099661834,0.08458305,0.052014715
2017-07,18,0,7058,7994,121922000,15267260,1682877,0,0.157025013,0.086757861,0.072659557,0.052697014
2017-07,48,0,1168,1311,25200000,3398540,266087,0,0.118250869,0.069652797,0.05918469,
2017-07,38,0,1326,1535,24562000,3185920,369329,54337,0.167269766,0.107008231,0.091128047,0.066189221
2017-07,28,0,3210,3655,72142000,9364310,1078706,42350,0.167057606,0.103155798,0.085128287,0.063949086
2017-07,17,0,7412,8477,128480000,16129400,1994828,0,0.173968499,0.087957074,0.07043449,0.052098429
2017-07,11,0,9557,10610,124838000,18169240,1821132,0,0.160628994,0.088357437,0.070431421,0.051146254
2017-07,22,0,5636,6413,109073000,13150290,1723219,2760,0.177415861,0.1078919,0.091891416,0.069533854
2017-07,2,0,23170,27713,129003000,18564090,2059157,546,0.176558512,0.138120388,0.115867795,0.087833009
2017-07,56,0,228,236,4085000,647260,0,0,,,,
2017-07,35,0,532,627,4983000,640660,71291,9192,0.160280791,0.106953335,0.094316527,0.079596295
2017-07,31,0,2476,2752,55025000,7171840,1680116,360638,0.33930513,0.30114079,0.276919003,0.187294905
2017-07,42,0,1350,1542,27890000,3686570,339798,1426,0.136266542,0.075286856,0.064900555,0.042755037
2017-07,15,0,8164,9337,127703000,16078650,1641522,0,0.143920532,0.076812656,0.064000351,0.047982578
2017-07,25,0,4107,4708,88489000,10499210,1292800,8070,0.164756611,0.10209262,0.081194795,0.059619631
2017-07,10,0,10498,11814,128419000,18673060,1914150,0,0.16397847,0.097986916,0.079701859,0.058746244
2017-07,27,0,3540,3985,76844000,10004230,1180351,16704,0.172548111,0.113718282,0.092768529,0.074475573
2017-07,39,0,1294,1489,24953000,3231540,294455,35264,0.129706894,0.07890749,0.066021852,0.048548167
2017-07,29,0,3020,3457,68498000,8914380,1080081,42993,0.176470718,0.093415944,0.07894856,0.06226867
2017-07,6,0,14049,15990,128485000,18632350,1707842,0,0.146831008,0.08980685,0.069545529,0.050663805
2017-07,50,0,1129,1254,24655000,3341650,249504,0,0.113801938,0.077688984,0.068682058,
