,first_loan_local_disbursement_month,months_since_first_loan_disbursed,count_borrowers,count_loans,total_amount,total_interest_assessed,total_rollover_charged,total_rollover_reversed,default_rate_amount_7d,default_rate_amount_30d,default_rate_amount_51d,default_rate_amount_365d
1119,2018-08,16,5776,6592,120056000.0,15473090.0,1688094.0,69234.0,0.15635162163340727,0.09627819646845398,0.08319561491656904,0.06902676999988573
1120,2018-08,17,5152,5904,107458000.0,13826060.0,1369225.0,138097.0,0.14217303756015665,0.09649313510029511,0.08891593894121955,0.06696177766457702
1121,2018-08,18,4364,4863,88952000.0,11208050.0,2384667.0,552259.0,0.2987256753730031,0.269387861297623,0.2485685342522326,0.16849276116702455
1122,2018-08,40,2305,2580,45511000.0,6908440.0,578777.0,0.0,0.1420232074207584,0.11090167398009255,0.10310276989697655,
1123,2018-08,29,2258,2572,45540000.0,5828900.0,445277.0,6495.0,0.1101865094292682,0.06557668570128983,0.05839822564391981,0.04393158652312474
1124,2018-08,28,2226,2547,45018000.0,5801510.0,448834.0,38669.0,0.10971769415054775,0.06676690282511434,0.059940439169415244,0.04698788238718306
1125,2018-08,42,2203,2438,41302000.0,6274740.0,518206.0,0.0,0.13692715737897046,0.11019234384607768,0.0986866484251931,
1126,2018-08,41,2200,2466,43551000.0,6466710.0,515936.0,0.0,0.13005050338550705,0.09801418920514371,0.08917159550106014,
1127,2018-08,44,2199,2466,43854000.0,6636440.0,436485.0,0.0,0.12164729926276222,0.07812923677219569,0.08196618031093411,
1128,2018-08,43,2162,2443,42625000.0,6392770.0,438359.0,0.0,0.11242788074610494,0.08370632329194043,0.05658686141886763,
1129,2018-08,26,2148,2451,41980000.0,5329330.0,509469.0,56893.0,0.1316812696442032,0.07980741135511171,0.06704041618425649,0.04985428001218949
1130,2018-08,27,2145,2428,41913000.0,5288120.0,404504.0,50205.0,0.10683638679057095,0.06914097981098236,0.059910843780341005,0.04605166063132108
1131,2018-08,31,2140,2424,43691000.0,5705310.0,439501.0,4.0,0.11079875980156857,0.07120333609098886,0.06154293345401764,0.04079641327065436
1132,2018-08,25,2121,2460,39721000.0,4999240.0,453855.0,58004.0,0.1279413950948576,0.07501280036069874,0.06841257947915606,0.05199587779185237
1133,2018-08,30,2112,2337,41394000.0,5294470.0,402932.0,1028.0,0.10905312754744359,0.06534951277780318,0.057699848097456416,0.04377261772489586
1134,2018-08,45,2109,2378,44013000.0,6637510.0,170339.0,0.0,0.09991048318005404,0.054018840136861805,,
